Date,Open,High,Low,Close,Adj Close,Volume
2021-10-30,0.12036000192165375,0.12279199808835983,0.10180500149726868,0.1093669980764389,0.1093669980764389,3380
2021-10-31,0.1096000000834465,0.11744300276041031,0.10739199817180634,0.1132349967956543,0.1132349967956543,2391
2021-11-01,0.11323300004005432,0.12040100246667862,0.10952000319957733,0.11034200340509415,0.11034200340509415,2571
2021-11-02,0.11034899950027466,0.12552200257778168,0.10740099847316742,0.12090499699115753,0.12090499699115753,5008
2021-11-03,0.12091799825429916,0.1218940019607544,0.10971199721097946,0.11288899928331375,0.11288899928331375,3210
2021-11-04,0.11289700120687485,0.11370299756526947,0.10770100355148315,0.10893099755048752,0.10893099755048752,3750
2021-11-05,0.10888800024986267,0.1171249970793724,0.10525599867105484,0.11139299720525742,0.11139299720525742,2586
2021-11-06,0.11139799654483795,0.11294600367546082,0.10890699923038483,0.11114499717950821,0.11114499717950821,64368
2021-11-07,0.11112300306558609,0.12128499895334244,0.11084199696779251,0.11812900006771088,0.11812900006771088,109693
2021-11-08,0.11818599700927734,0.12412600219249725,0.11498799920082092,0.12384500354528427,0.12384500354528427,73391
2021-11-09,0.12384100258350372,0.12895099818706512,0.11713500320911407,0.11973699927330017,0.11973699927330017,77525
2021-11-10,0.11967899650335312,0.1301250010728836,0.10980399698019028,0.1163410022854805,0.1163410022854805,10519
2021-11-11,0.11649999767541885,0.11671999841928482,0.10569799691438675,0.11038199812173843,0.11038199812173843,4746
2021-11-12,0.11058200150728226,0.11601299792528152,0.1096239984035492,0.11582600325345993,0.11582600325345993,2760
2021-11-13,0.11565499752759933,0.12140300124883652,0.11380700021982193,0.1164890006184578,0.1164890006184578,2648
2021-11-14,0.11647400259971619,0.13171300292015076,0.11644800007343292,0.1305519938468933,0.1305519938468933,6338
2021-11-15,0.13056300580501556,0.1324940025806427,0.12466499954462051,0.12671500444412231,0.12671500444412231,2830
2021-11-16,0.1265069991350174,0.12682999670505524,0.11544699966907501,0.12397100031375885,0.12397100031375885,2398
2021-11-17,0.12387699633836746,0.1269560009241104,0.11750300228595734,0.1209930032491684,0.1209930032491684,2316
2021-11-18,0.12101899832487106,0.12634199857711792,0.11618400365114212,0.11711300164461136,0.11711300164461136,2346
2021-11-19,0.11712300032377243,0.12343999743461609,0.11547999829053879,0.11916600167751312,0.11916600167751312,6016
2021-11-20,0.1191060021519661,0.12282700091600418,0.10397999733686447,0.11497300118207932,0.11497300118207932,7052
2021-11-21,0.1149739995598793,0.12167699635028839,0.11441999673843384,0.12133000046014786,0.12133000046014786,4231
2021-11-22,0.12141600251197815,0.12145700305700302,0.11294499784708023,0.11427199840545654,0.11427199840545654,3406
2021-11-23,0.11417199671268463,0.12067800015211105,0.1118210032582283,0.1205340027809143,0.1205340027809143,2519
2021-11-24,0.12047699838876724,0.1214039996266365,0.1083189994096756,0.11722400039434433,0.11722400039434433,2609
2021-11-25,0.11037100106477737,0.11932200193405151,0.11024200171232224,0.11302299797534943,0.11302299797534943,4648
2021-11-26,0.11580000072717667,0.11615200340747833,0.09965000301599503,0.10656499862670898,0.10656499862670898,4336
2021-11-27,0.10652799904346466,0.1119839996099472,0.1055779978632927,0.1070220023393631,0.1070220023393631,2101
2021-11-28,0.10768900066614151,0.11339700222015381,0.10474500060081482,0.11316899955272675,0.11316899955272675,3723
2021-11-29,0.11323300004005432,0.11912500113248825,0.11145199835300446,0.11570099741220474,0.11570099741220474,2585
2021-11-30,0.11572399735450745,0.12572599947452545,0.10440599918365479,0.11804000288248062,0.11804000288248062,6773
2021-12-01,0.11801999807357788,0.12661899626255035,0.11451199650764465,0.11859100311994553,0.11859100311994553,7266
2021-12-02,0.11857999861240387,0.12592199444770813,0.11370199918746948,0.11890300363302231,0.11890300363302231,15631
2021-12-03,0.11895100027322769,0.12145700305700302,0.10712499916553497,0.11854899674654007,0.11854899674654007,38732
2021-12-04,0.11854200065135956,0.11868199706077576,0.09026800096035004,0.11175999790430069,0.11175999790430069,34664
2021-12-05,0.1117589995265007,0.11522199958562851,0.09985800087451935,0.11397500336170197,0.11397500336170197,42027
2021-12-06,0.113987997174263,0.11569300293922424,0.10117000341415405,0.11328300088644028,0.11328300088644028,18433
2021-12-07,0.11334899812936783,0.11629100143909454,0.1042179986834526,0.11061400175094604,0.11061400175094604,7267
2021-12-08,0.11061099916696548,0.11483000218868256,0.1049019992351532,0.10801900178194046,0.10801900178194046,12678
2021-12-09,0.10796800255775452,0.11816900223493576,0.10674899816513062,0.111845001578331,0.111845001578331,40980
2021-12-10,0.11186700314283371,0.11621300131082535,0.10153000056743622,0.10339099913835526,0.10339099913835526,42586
2021-12-11,0.10327199846506119,0.1187790036201477,0.1015549972653389,0.11319600045681,0.11319600045681,14890
2021-12-12,0.11314500123262405,0.13542599976062775,0.107014000415802,0.11723700165748596,0.11723700165748596,22098
2021-12-13,0.11728399991989136,0.11809100210666656,0.10283000022172928,0.10283000022172928,0.10283000022172928,39799
2021-12-14,0.10283900052309036,0.12273000180721283,0.10120400041341782,0.10719099640846252,0.10719099640846252,22168
2021-12-15,0.11468099802732468,0.11828300356864929,0.10604000091552734,0.11242199689149857,0.11242199689149857,31832
